id,title,description,url,street_address,locality,region,postal_code,country,latitude,longitude,email,telephone,events_count
202392736,City Tower,,,1900 SW Fourth Avenue,Portland,OR,97201,US,45.50975,-122.681,,,1
202392743,Sunnyside United Methodist Church,,,3520 SE Yamhill Street,Portland,Oregon,97214,US,45.51552,-122.6278,,,1
202392756,Vera Katz Eastbank Esplanade,,,,,,,null,null,null,,,1
202392759,Columbia Square 8th Floor Conference Room  ,,,111 SW Columbia ,Portland,OR,97201,US,45.51326,-122.6763,,,5
202392763,Touchstone Technology,"TouchStone Technology, the IT Solution Experts. We are the leading technical services company located in Beaverton, Oregon. Operating since 1986, we specialize in Linux, Microsoft, cloud computing, and network services. We are experienced with integrated environments that include Linux, Windows, and/or Novell. We provide businesses with on-site and remote service at a fair price and deliver excellence in engineering that you can trust.\r\n\r\nBusinesses operate on limited budgets and require network products and services that are secure and reliable, while still being affordable on the bottom line. There is growing demand for IT departments to do more with less, and even for the small business to do more with nothing. Technology needs include Virtualization, Licensing, Hardware/Software purchasing and maintenance, Security, Government Regulatory Compliance, Emergency/Disaster services, and Training.\r\n\r\nTouchStone Technology believes that, in order to serve in the most effective manner you, we need to not only understand your network, but also to understand you as an individual and your organization. We make every effort to address ALL of your pain points, in ways that work best for your network and your budget. TouchStone Technology custom tailors your solution using an understanding of your network, your business, and how the two fit together. Call us at 503-644-3434, and let us have the opportunity to help you achieve success.",http://www.touchstonetech.com,9735 SW Sunshine Ct Ste 1000,Beaverton,OR,97005,US,45.47441,-122.7769,info@touchstonetech.com,503-644-3434,1
202392764,USBank Tower Burnside Room,"The Burnside room is on the ground floor of the USBank Tower in the north east corner of the building, which is the corner of the building next to Burnside and 5th Avenue. The same location as the Software Association of Oregon.",,111 Southwest 5th Avenue,Portland,OR,97204,US,45.52247,-122.676,,,2
202392771,Styloid Process,,http://styloid-process.com,625 NW Everett Street No. 109 ,Portland,OR,97209,US,45.5253,-122.6768,janiece@styloid-process.com,(503)-208-5433,1
202392773,Java Nation,,http://www.compasscoffeeroasting.com/blog/,4130 Southwest 117th Avenue,Beaverton,OR,97005,US,45.4904,-122.7976,, (503) 858-7452,2
202392777,"Portland Community College, CLIMB Center",,http://www.pcc.edu/climb/center.html,1626 SE Water Ave,Portland,OR,97214,US,45.51058,-122.6651,,,4
202392778,"UW Center for Urban Horticulture, Seattle WA",,http://leancamp.crowdvine.com/,3501 NE 41st Street ,Seattle,WA,98195,US,47.65805,-122.2887,,,1
202392785,Dekum Building,,,519 SW 3rd Avenue,Portland,OR,97204,US,45.5193,-122.6751,,,0
202392796,OpenSesame,,http://opensesame.com,520 Northwest Davis Street,Portland,OR,97209,US,45.52432,-122.6759,,,2
202392797,The Newmark Theatre,"This 880 seat theater was designed to emulate the Edwardian-style theaters of Europe. Home to a variety of productions, this theater is refined and elegant. It is also one of the most intimate theatrical experiences you'll ever encounter.\r\n\r\nNo seat in the theater is further than 65 feet from the stage.",http://www.pcpa.com/events/newmark.php,1111 SW Broadway,Portland,Oregon,97205,US,45.51662,-122.6813,info@pcpa.com,503 248-4335,1
202392800,Crush Republic,,,107 Se Washington St,Portland,OR,97214,US,45.51876,-122.6642,,,1
202392801,Cascade Brewing Barrel House,,http://cascadebrewingbarrelhouse.com/,939 SE Belmont St,Portland,OR,97214,US,45.51652,-122.6558,,503-265-8603,3
202392804,Meydenbauer Center,,http://www.meydenbauer.com‎,11100 NE 6th Street,Bellevue,WA,98004,US,47.61592,-122.1919,,(425) 637-1020,1
202392811,SweetSpot Offices,Office is on the 7th floor,,107 SE Washington St,Portland,OR,97214,US,45.51876,-122.6642,,,1
202392812,Various Bars,null,null,SE Portland,Portland,Oregon,null,United States,45.3958,-122.608,null,null,1
202392813,Collective Agency Downtown,"Meetings are usually in our 11th floor suite, and sometimes in the 12th floor boardroom. \r\nOur other location is Collective Agency Division.",https://CollectiveAgency.co/,"511 SW 10th Ave, Suite 1108",Portland,OR,97205,US,45.52122,-122.6818,Council@CollectiveAgency.co,503 915 4769,242
202392815,Crowne Plaza Hotel,"Experience all the comforts of home away from home!  Guests enjoy classic amenities with unexpected premiums, designed to create a memorable stay for leisure and business travelers alike!",http://cpportland.com/,1441 NE 2nd Avenue,Portland,OR,97232,US,45.53374,-122.6638,,(503) 233-2401,3
202392818,Portland City Hall,,,"City Hall,  1221 SW 4th Avenue", Portland,Oregon,97204,US,45.51491,-122.6787,,,4
202392821,Noble Rot,,http://www.noblerotpdx.com,1111 E. Burnside ,Portland,OR,97214,US,45.523,-122.6548,,503-233-1999,1
202392921,Standard TV & Appliance,,http://standardtvandappliance.com‎,3600 SW Hall,Beaverton,OR,97005-2052,US,45.49435,-122.8083,,(503) 619-0500,1
202392923,David Evans & Associates Inc.,,,2100 Southwest River Parkway,Portland,OR,97201,US,45.50696,-122.6727,,,1
202392928,World Cup Coffee,,http://worldcupcoffee.com/cafes/glisan,1740 NW Glisan,Portland,OR,97209,US,45.52618,-122.689,,503.228.4152,3
202392933,Colonel Summers Park,null,null,SE Seventeenth and Taylor,Portland,Oregon,97214,United States,45.515,-122.649,null,null,1
202392936,Seller Engine Software,null,null,1201 Se 7th Ave,Portland,OR,97214,US,45.51437,-122.6587,null,null,1
202392937,VintageTEK Museum,a Museum for vintage Tektronix equipment and memorabilia,http://www.vintagetek.org,4620A SW Beaverton Hillsdale Hwy,Portland,OR,97221,US,45.48568,-122.7249,,,1
202392938,The Red Cross Community Room,"Situated along the Columbia River, Fort Vancouver National Site's 366-acre campus is the only national park site in the Vancouver/Portland metropolitan area.\r\n\r\n",http://www.fortvan.org/pages/event-rental-see-all-spaces,605 Barnes Street,Vancouver,WA ,98661,US,45.62682,-122.6666,info@swwdc.org,360.567.1070,1
202392941,ELC Technologies offices,null,null,1771 NW Pettygrove Street,Portland,Oregon,97209,United States,45.5328,-122.689,null,null,14
202392942,IBM Beaverton,,,15400 SW Koll Pkwy,Beaverton,OR,97006,US,45.51321,-122.8381,,,1
202392943,Con-Way,At the corner of NW 21st and Savier.,,2055 NW Savier St,Portland,OR,97209,US,45.53509,-122.6942,,,33
202392947,The Plant,,,939 SE Alder,Portland,OR,97214,US,45.518,-122.656,,,1
202392948,Haypenny Marketing,,http://haypennymarketing.com,"920 SW Third Ave., 101",Portland,OR,97204,US,45.51655,-122.6763,kevin@hpenny.com,503-893-4717,3
202392949,Webber's Crossing Restaurant,null,null,7000 SW Beaverton Hillsdale,Portland,OR,97225,us,45.48578,-122.7492,null,null,1
202392950,U.S. Bancorp Tower,null,null,111 SW 5th Avenue,Portland,Oregon,null,United States,45.5226,-122.676,null,null,5
202392960,Everywhere,,,,,,,null,null,null,,,1
202392973,Pacific Pie Company,"\Pacific Pie Company specializes in handmade, Australian style savory pies, pasties and sausage rolls. Our products feature local, humanely raised meat and seasonal veggies. Our pies are the perfect on-the-go meal.\r\n\r\nWe also bake up delicous sweet pies in a variety of crave-worthy seasonal flavors.\",http://www.pacificpieco.com/,1520 Se 7th Ave,Portland,OR,97214,US,45.5118,-122.6585,,503-381-6157,1
202392974,Cloud Seven Cafe,null,null,901 Nw 10th Ave,Portland,OR,97209,US,45.52951,-122.6815,null,null,1
202392976,Kliever Armory,,,10000 N.E 33rd Drive,Portland,OR,97211-1798,US,45.59487,-122.6353,,,1
202392979,Raleigh Hills McMenamins Pub,"FROM THE WEBSITE: \r\n\r\nWith its double pyramid-style roof, vaulted ceilings and generous woodwork inside, Raleigh Hills greets first timers and regulars alike with the comfortable feeling of an old friend. A beer garden outdoors beckons thirsty patrons during the summertime and McMenamins pub fare is served up daily for lunch and dinner.\r\n\r\nLook closely at the full color mural on the south wall of Raleigh Hills Pub — the trompe-l'oeil-style painting features likenesses of longtime customers.\r\n\r\nRaleigh Hills Pub allows pets at the two tables adjacent to the parking lot. No pets on the patio.",http://mcmenamins.com/355-raleigh-hills-pub-home,4495 S.W. Scholls Ferry Rd.,Portland,Oregon,97225,US,45.4874,-122.7475,,,1
202392981,Multnomah Arts Center,"The Multnomah Arts Center (MAC) provides excellent arts education in the visual and performing arts at an affordable cost to students of all ages. We offer programs in dance, theatre, music, drawing, painting, ceramics, textiles, printmaking, jewelry/metalsmithing, photography, literary arts and more. We have classrooms available for rental.",http://www.multnomahartscenter.com,7688 Sw Capitol Hwy,Portland,OR,97219,US,45.46833,-122.7099,,503-823-2787,2
202392982,"Courtyard by Marriott Clackamas, OR",,http://www.marriott.com/hotels/travel/pdxck-courtyard-portland-southeast/,null,Clackamas,OR,97015,US,45.41202,-122.5458,,(503) 652-2900 ,1
202392983,East Portland Eagles Aerie #3256,The Eagles Lodge is a 501c(3) charitable giving membership based organization dedicated to \People helping people.\ F.O.E. 3256 is the East Portland chapter of the International Fraternal Order of Eagles.,http://3256.foe.com/,4904 SE Hawthorne,Portland,OR,97215,US,45.51147,-122.6116,,503 232 7505,3
202392988,"Panera Bread, Cedar Hills","Free Wi-Fi, great food and coffee",,3435 SW Cedar Hills Blvd,Beaverton,OR,97005,US,45.4948,-122.8098,,(503) 643-5920,2
202392990,Renewable Funding,,https://renewfund.com/,"400 SW 6th Avenue, Suite 902",Portland,OR,97204,US,45.52066,-122.6774,,,70
202392997,PSU Maseeh Engineering Building,"Maseeh College of Engineering and Computer Science (Maseeh College) students take advantage of PSU's proximity and access to technology-oriented companies in the metropolitan area.\r\n\r\nMaseeh College works hard to create Scholarship and Internship programs for its undergraduate and graduate students.\r\n\r\nMaseeh College has a rich history that has evolved over a 45-year period, paralleling the growth of the high-technology industry in Oregon. Consequently, Maseeh College has become the leading supplier of new employees for companies such as Intel Corporation and Tektronix, Inc.\r\n\r\nMaseeh College's well-equipped research laboratories train students for the fast-changing technology and engineering marketplace. Maseeh College growth plans included improving educational and research facilities by building a new engineering building in 2006, part of the Northwest Center for Engineering, Science and Technology.\r\n\r\n",http://ece.pdx.edu/contact.php,1930 SW 4th Avenue,Portland,OR,97201,US,45.50925,-122.6816,,,87
202392999,Iovation,,,111 SW 5th,Portland,Oregon,97204,US,45.52211,-122.6761,,,63
202393005,At Large Films,null,null,807 Ne Couch St,Portland,OR,97232,US,45.52373,-122.6574,null,null,1
202393006,Bistro 153,,http://bistro153.net/,"3203 S.W. 153rd Drive, Suite 419",Beaverton,Or,97006,US,45.49734,-122.8356,,503-626-8282,1
202393008,p:ear,,http://pearmentor.org,338 NW 6th Ave,Portland,OR,97209,US,45.52577,-122.6762,,,9
202393010,Karam Lebanese Cuisine,,,316 Sw Stark St,Portland,OR,97204,US,45.52026,-122.6749,,,1
202393011,Columbia Center for the Arts,,,215 Cascade Ave.,Hood River,Oregon,97031,US,45.70937,-121.5129,,,1
202393021,Tualatin Public Library,,http://www.ci.tualatin.or.us/departments/communityservices/library/,18878 SW Martinazzi ,Tualatin,OR,97062,US,45.38401,-122.764,"8878 SW Martinazzi Tualatin, OR 97062",503.691.3071,2
202393023,Fanno Creek Brew Pub,,,12562 SW Main Street, Tigard,OR,97223,US,45.43123,-122.7715,, 503.624.9400 ,1
202393024,Oregon Food Bank - Beaverton,,,1870 NW 173rd Ave.,Beaverton,OR,97006,US,45.53333,-122.8538,,,2
202393025,"Foreclosure Radar, bSIDE6 Building Suite 310",null,null,524 East Burnside Street,Portland,OR,97232,us,45.52282,-122.6602,null,null,3
202393031,"discover-e Legal, LLC",,,610 SW Alder St #1111,Portland,OR,97205,US,45.52019,-122.6794,,,5
202393034,Sunset Center ,,, NW Tanasbourne Drive Suite 165,Hillsboro,Oregon,97124,US,45.54283,-122.8766,,,1
202393039,Szechuan Kitchen,,,"15450 Boones Ferry Road,",Lake Oswego,OR,97035,US,45.41395,-122.7167,,,1
202393041,Insomnia Coffee,,,5389 West Baseline Road,Hillsboro,OR,97123,US,45.52054,-122.927,,,1
202393047,Tonkon Torp LLP ,,,"888 SW Fifth Ave, Suite 1600",Portland,OR ,97204,US,45.51755,-122.6782,,,21
202393052,SoccerPlex,null,null,8785 Sw Beaverton Hillsdale Hwy,Portland,OR,97225,US,45.48639,-122.7681,null,null,1
202393053,Rialto Pool Room,,http://rialtopoolroom.com/,529 S.W. 4th Avenue,Portland,Or,97204,US,45.5194,-122.6762,,,4
202393054,Sheraton Portland Airport,,http://www.starwoodhotels.com/sheraton/property/overview/index.html?propertyID=881,8235 Northeast Airport Way,Portland,Oregon,97220,US,45.58253,-122.576,,,3
202393055,Sunset Center Suite 150,,,"19075 NW Tanasbourne Dr,",Hillsboro,Oregon,97124,US,45.54234,-122.8726,,,2
202393057,OHSU 8B-60 Lecture Bowl,,,3181 SW Sam Jackson Park Road,Portland,OR,97239,US,45.49759,-122.686,,,3
202393058,"Panera Bread, Hillsboro",Good food and coffee.,,7202 Ne Cornell Rd,Hillsboro,OR,97124,US,45.53781,-122.9047,,,2
202393059,Matrix Networks,,,"4243 SE International Way, Suite C",Portland,OR ,97222 ,US,45.43958,-122.6186,,,2
202393102,Morgy's Pub & Grill,,,5245 NE Elam Young Parkway,Hillsboro,OR,97124,null,45.52854,-122.9303,,(503) 648-6885,1
202393104,Seattle Center - Northwest Rooms,"The eight Northwest Rooms host a variety of meetings, seminars, banquets and small exhibits. The Center House located just steps away on the Seattle Center campus offers a convenient stop for coffee and pastries as well as many lunch options. There are also several restaurants located within walking distance of the Northwest Rooms. The courtyard located just out the doors of the Northwest Rooms is perfect for taking a break from scheduled activities. Seattle Center Customer Service is located on the second floor of the Center House to assist all campus guests.\r\n\r\nAlso accessible from the intersection of First Avenue N and Republican Street, Seattle, WA 98109. ",http://www.seattlecenter.com/locations/detail.aspx?id=23,305 Harrison Street,Seattle,WA,98109,US,47.62164,-122.3507,,(206) 684-7200,2
202393105,"15300 SW Koll Parkway Beaverton, OR 97006",,,15300 Sw Koll Pkwy,Beaverton,OR,97006,US,45.51257,-122.8358,,,1
202393106,Gateway Elks Lodge ,"Gateway Elks Lodge is a membership organization. \r\nNon-members should be with a member to gain \r\nadmittance and need to sign in.\r\n\r\nThis venue does not open its meeting rooms for public use.\r\n\r\nFor membership in the Elks Lodge, see their website. \r\nElks are a very civic minded fraternal non-profit group that supports many worthy causes and has a lot of community spirit.",http://www.gatewayelks.com,711 NE 100th St,Portland,Oregon,97220-4437,US,45.52752,-122.5607,,,2
202393108,Columbia Gorge Hotel and the Columbia Gorge Discovery Center,,,,,,,null,null,null,,,1
202393110,Lincoln Center 2 Conference Room,"Lincoln Center 2 Conference Room (2nd floor above the cafe/barista stand. Use stairs or elevators), ",,10220 SW Greenberg Rd.,Portland,Oregon,97223,US,45.44598,-122.7733,,,1
202393111,H50 Bistro & Bar,,,50 SW Morrison St,Portland,OR,97204,US,45.51738,-122.6733,,,8
202393112,CMD Agency,,,1631 NW Thurman Street,Portland,OR,97209,US,45.53614,-122.6878,,,1
202393113,Launch Pad Gallery,,http://launchpadgallery.org,534 SE Oak Street,Portland,OR,97214,US,45.52007,-122.6601,,,1
202393114,Jack London bar,,,529 Southwest 4th Avenue,Portland,Oregon,97204,US,45.5194,-122.6762,,,11
202393115,Virtual (irc.freenode.net,null,null,null,null,null,null,null,null,null,null,null,1
202393118,Fort Vancouver Artillery Barracks,,http://www.fortvan.org/pages/event-rental-see-all-spaces,600 E Hatheway Rd,Vancouver,WA,98661,US,45.6266,-122.6649,,(360) 992-1800,3
202393120,Quimby's on 19th,"Quimby's at 19th features eight of Portland’s best food carts. Enjoy your food cart meal inside our facilities or experience Quimby’s at 19th’s own menu which includes Pizza, Fries, Onion Rings, Hot Wings and Salads – all made with premium ingredients and special recipes.\r\n \r\nQuimby’s at 19th also provides free WiFi, big screen televisions, a premium sound system, and Oregon Lottery  Our games include Flush Fortune, Pharaohs Fortune and Big City 5’s.",http://www.quimbysat19th.com/,1502 NW 19th Avenue,Portland,Oregon,97209,US,45.53361,-122.6905,,503-222-3416,2
